CustomerKey;Prefix;FirstName;LastName;Fecha_Nacimiento;MaritalStatus;Gender;EmailAddress;AnnualIncome;Total_children;EducationLevel;Occupation;HomeOwner
13954;MR.;EDDIE;VAZQUEZ;12/2/1950;M;M;eddie15@adventure-works.com;$40,000 ;2;Bachelors;Management;Y
13955;MR.;JIMMY;BLANCO;11/8/1951;M;M;jimmy19@adventure-works.com;$30,000 ;3;High School;Skilled Manual;Y
13956;MRS.;LESLIE;SERRANO;27/9/1951;M;F;leslie17@adventure-works.com;$30,000 ;3;High School;Skilled Manual;N
13957;MR.;KURT;LAL;19/4/1951;M;M;kurt8@adventure-works.com;$30,000 ;3;High School;Skilled Manual;Y
13958;MR.;MARY;SANDIDGE;14/1/1951;M;M;mary9@adventure-works.com;$30,000 ;3;High School;Skilled Manual;N
13959;MS.;CHLOE;RODRIGUEZ;22/11/1980;S;F;chloe30@adventure-works.com;$60,000 ;0;Partial College;Skilled Manual;N
13960;MRS.;NINA;RAI;2/1/1952;M;F;nina17@adventure-works.com;$30,000 ;3;High School;Skilled Manual;Y
13961;MRS.;KATHLEEN;ROMERO;21/7/1952;M;F;kathleen11@adventure-works.com;$30,000 ;3;High School;Skilled Manual;Y
13962;MRS.;KRISTINE;DOMINGUEZ;20/6/1954;S;F;kristine13@adventure-works.com;$80,000 ;2;Partial College;Skilled Manual;N
13963;MS.;MICHELLE;RICHARDSON;2/11/1975;S;F;michelle10@adventure-works.com;$30,000 ;0;Partial College;Skilled Manual;Y
13964;MS.;TAYLOR;LEE;5/6/1975;S;F;taylor68@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
13965;MS.;BETH;CARLSON;15/10/1975;S;F;beth20@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
13966;MS.;HANNAH;MOORE;23/12/1975;S;F;hannah8@adventure-works.com;$60,000 ;0;Partial College;Skilled Manual;N
13967;MR.;ROBERT;ALEXANDER;18/3/1974;M;M;robert30@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
13968;MS.;CHLOE;BUTLER;1/5/1974;S;F;chloe81@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
13969;MR.;CARLOS;PEREZ;13/5/1973;M;M;carlos30@adventure-works.com;$70,000 ;0;Partial College;Professional;N
13970;MS.;PATRICIA;SRINI;12/7/1973;S;F;patricia12@adventure-works.com;$70,000 ;0;Partial College;Professional;N
13971;MS.;CHRISTINA;MORRIS;22/8/1976;M;F;christina17@adventure-works.com;$60,000 ;0;Partial College;Professional;Y
13972;MR.;LAWRENCE;SANZ;21/10/1955;S;M;lawrence19@adventure-works.com;$80,000 ;2;High School;Skilled Manual;N
13973;MR.;RUBEN;SUAREZ;17/2/1955;M;M;ruben42@adventure-works.com;$80,000 ;2;High School;Skilled Manual;Y
13974;MR.;ARTHUR;CHANDRA;7/1/1956;M;M;arthur4@adventure-works.com;$70,000 ;2;High School;Skilled Manual;N
13975;MRS.;MELINDA;TORRES;19/2/1957;S;F;melinda7@adventure-works.com;$80,000 ;2;High School;Professional;N
13976;MR.;DENNIS;LIANG;8/4/1958;S;M;dennis18@adventure-works.com;$130,000 ;0;Graduate Degree;Management;N
13977;MR.;HUNTER;HUGHES;2/8/1973;S;M;hunter8@adventure-works.com;$80,000 ;0;Bachelors;Management;Y
13978;MS.;AMANDA;TORRES;27/6/1974;M;F;amanda13@adventure-works.com;$60,000 ;0;Partial College;Professional;Y
13979;MS.;LYDIA;SARA;22/4/1974;M;F;lydia9@adventure-works.com;$60,000 ;0;Partial College;Professional;Y
13980;MS.;MADISON;FOSTER;22/11/1959;M;F;madison28@adventure-works.com;$130,000 ;0;Graduate Degree;Management;Y
13981;MR.;NATHAN;WANG;19/9/1959;S;M;nathan21@adventure-works.com;$160,000 ;0;Graduate Degree;Management;N
13982;MRS.;STEPHANIE;MORRIS;12/5/1957;S;F;stephanie5@adventure-works.com;$80,000 ;2;Partial High School;Skilled Manual;N
13983;MRS.;DANIELLE;BELL;3/4/1957;S;F;danielle16@adventure-works.com;$80,000 ;2;Partial High School;Skilled Manual;Y
13984;MRS.;STEPHANIE;ADAMS;1/1/1957;M;F;stephanie60@adventure-works.com;$60,000 ;2;High School;Professional;N
13985;MRS.;MARY;GONZALEZ;28/2/1957;S;F;mary21@adventure-works.com;$60,000 ;2;High School;Professional;Y
13986;MR.;THOMAS;WRIGHT;14/7/1957;M;M;thomas56@adventure-works.com;$70,000 ;2;Partial College;Professional;Y
13987;MRS.;TANYA;RAMOS;5/4/1967;M;F;tanya14@adventure-works.com;$80,000 ;5;Bachelors;Professional;Y
13988;MRS.;CHERYL;SANZ;4/6/1967;M;F;cheryl23@adventure-works.com;$90,000 ;4;Bachelors;Professional;Y
13989;MRS.;LINDA;ALVAREZ;15/10/1962;S;F;linda19@adventure-works.com;$70,000 ;1;Partial College;Skilled Manual;N
13990;MR.;WYATT;MITCHELL;3/4/1962;M;M;wyatt40@adventure-works.com;$60,000 ;1;Bachelors;Professional;Y
13991;MRS.;GINA;HERNANDEZ;7/9/1962;M;F;gina4@adventure-works.com;$60,000 ;1;Bachelors;Professional;Y
13992;MR.;MANUEL;LOPEZ;16/5/1966;S;M;manuel15@adventure-works.com;$100,000 ;0;Graduate Degree;Management;N
13993;MR.;NATHANIEL;RIVERA;14/4/1966;S;M;nathaniel18@adventure-works.com;$100,000 ;0;Bachelors;Professional;Y
13994;MR.;JORGE;MA;26/6/1966;S;M;jorge18@adventure-works.com;$110,000 ;0;Graduate Degree;Management;Y
13995;MS.;TAMARA;HUANG;17/9/1966;S;F;tamara36@adventure-works.com;$110,000 ;0;Graduate Degree;Management;N
13996;MR.;REGINALD;MARTIN;10/4/1960;M;M;reginald8@adventure-works.com;$60,000 ;1;Partial College;Skilled Manual;Y
13997;MR.;ALEJANDRO;KUMAR;3/7/1960;M;M;alejandro34@adventure-works.com;$60,000 ;1;Partial College;Skilled Manual;Y
13998;MR.;NELSON;SANZ;27/4/1960;M;M;nelson19@adventure-works.com;$60,000 ;1;Partial College;Skilled Manual;Y
13999;MR.;LANCE;ALONSO;24/11/1959;M;M;lance8@adventure-works.com;$90,000 ;1;Bachelors;Professional;Y
14000;MR.;JOHNNY;ANAND;14/6/1965;S;M;johnny23@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
14001;MR.;RODNEY;RAMOS;22/12/1965;M;M;rodney13@adventure-works.com;$80,000 ;5;Bachelors;Professional;Y
14002;MR.;CEDRIC;SHARMA;27/11/1965;M;M;cedric30@adventure-works.com;$80,000 ;5;Bachelors;Professional;Y
14003;MRS.;NAOMI;TORRES;2/7/1965;M;F;naomi12@adventure-works.com;$80,000 ;5;Bachelors;Professional;Y
14004;MS.;MADISON;CLARK;18/7/1964;S;F;madison20@adventure-works.com;$70,000 ;0;Bachelors;Professional;Y
14005;MS.;PATRICK;SANDS;8/8/1964;S;F;patrick4@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
14006;MS.;STACEY;LI;9/6/1964;S;F;stacey3@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
14007;MR.;SAMUEL;DIAZ;27/7/1963;S;M;samuel21@adventure-works.com;$70,000 ;0;Bachelors;Professional;Y
14008;MRS.;MELODY;JIMENEZ;23/11/1962;S;F;melody6@adventure-works.com;$60,000 ;1;Partial College;Skilled Manual;Y
14009;MR.;LARRY;SANZ;20/4/1962;S;M;larry22@adventure-works.com;$70,000 ;5;Bachelors;Professional;Y
14010;MR.;BRENT;MCDONALD;4/6/1962;M;M;brent16@adventure-works.com;$70,000 ;5;Bachelors;Professional;Y
14011;MRS.;JOY;SERRANO;21/2/1962;M;F;joy15@adventure-works.com;$70,000 ;5;Bachelors;Professional;Y
14012;MR.;RICKY;ALONSO;10/11/1958;S;M;ricky8@adventure-works.com;$90,000 ;2;Bachelors;Professional;Y
14013;MR.;JACK;LI;27/11/1958;S;M;jack27@adventure-works.com;$90,000 ;2;Bachelors;Management;N
14014;MR.;ALLEN;SMITH;24/3/1957;M;M;allen7@adventure-works.com;$80,000 ;1;Partial College;Skilled Manual;Y
14015;MR.;GABRIEL;ALEXANDER;27/4/1969;M;M;gabriel16@adventure-works.com;$30,000 ;2;Partial College;Clerical;N
14016;MRS.;BARBARA;XU;7/6/1949;M;F;barbara36@adventure-works.com;$10,000 ;2;High School;Skilled Manual;Y
14017;MR.;ROBERT;HARRIS;20/11/1976;S;M;robert72@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
14018;MR.;JUSTIN;ROSS;27/2/1976;M;M;justin0@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
14019;MR.;BRYAN;TOWNSEND;13/4/1976;S;M;bryan7@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
14020;MR.;RYAN;ALEXANDER;23/11/1975;M;M;ryan22@adventure-works.com;$40,000 ;0;High School;Skilled Manual;Y
14021;MS.;LAUREN;PRICE;14/3/1976;S;F;lauren47@adventure-works.com;$40,000 ;0;High School;Skilled Manual;N
14022;MS.;CYNTHIA;SRINI;19/5/1976;S;F;cynthia13@adventure-works.com;$40,000 ;0;High School;Skilled Manual;Y
14023;MS.;NICOLE;BUTLER;6/4/1980;M;F;nicole63@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
14024;MR.;JOHNNY;JAI;6/5/1980;S;M;johnny12@adventure-works.com;$30,000 ;0;High School;Skilled Manual;N
14025;MR.;NATHAN;LOPEZ;3/11/1980;M;M;nathan49@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
14026;MR.;ROBERT;LAL;6/5/1980;S;M;robert41@adventure-works.com;$30,000 ;0;High School;Skilled Manual;N
14027;MR.;NATHAN;GARCIA;2/3/1980;M;M;nathan74@adventure-works.com;$30,000 ;0;High School;Skilled Manual;N
14028;MR.;MAURICE;CHANDER;20/2/1946;M;M;maurice16@adventure-works.com;$10,000 ;5;High School;Skilled Manual;N
14029;MR.;HAROLD;GARCIA;5/5/2000;S;M;harold12@adventure-works.com;$40,000 ;2;Bachelors;Management;Y
14030;MS.;ALEXANDRA;LOPEZ;25/5/1978;S;F;alexandra62@adventure-works.com;$30,000 ;0;Partial High School;Clerical;Y
14031;MS.;KAITLYN;GRAY;9/10/1978;S;F;kaitlyn62@adventure-works.com;$40,000 ;0;High School;Skilled Manual;N
14032;MS.;JENNIFER;LEWIS;16/10/1977;M;F;jennifer48@adventure-works.com;$30,000 ;0;Partial High School;Clerical;N
14033;MR.;MAURICE;NATH;24/11/1977;S;M;maurice19@adventure-works.com;$30,000 ;0;Partial High School;Clerical;Y
14034;MS.;JILLIAN;ARTHUR;19/4/1977;S;F;jillian7@adventure-works.com;$30,000 ;0;Partial High School;Clerical;Y
14035;MS.;AMANDA;RUSSELL;10/5/1977;S;F;amanda41@adventure-works.com;$40,000 ;0;High School;Skilled Manual;N
14036;MS.;PAIGE;GRIFFIN;10/9/1976;M;F;paige20@adventure-works.com;$40,000 ;0;High School;Skilled Manual;Y
14037;MR.;SAMUEL;GREEN;20/8/1979;S;M;samuel45@adventure-works.com;$30,000 ;0;Partial High School;Clerical;N
14038;MR.;JOHNATHAN;SRINI;26/9/1979;M;M;johnathan10@adventure-works.com;$40,000 ;0;High School;Skilled Manual;Y
14039;MS.;ALLISON;LOPEZ;24/4/1979;M;F;allison44@adventure-works.com;$40,000 ;0;High School;Skilled Manual;Y
14040;MR.;RAFAEL;LIN;24/11/1990;M;M;rafael8@adventure-works.com;$40,000 ;2;Bachelors;Management;Y
14041;MRS.;ALISHA;XU;19/5/1941;M;F;alisha29@adventure-works.com;$40,000 ;2;Bachelors;Management;Y
14042;MR.;FRANKLIN;LAL;11/9/1942;M;M;franklin26@adventure-works.com;$40,000 ;2;Bachelors;Management;Y
14043;MRS.;LISA;HUANG;27/2/1942;S;F;lisa9@adventure-works.com;$60,000 ;2;Graduate Degree;Management;Y
14044;MRS.;MONIQUE;BLANCO;6/10/1943;S;F;monique12@adventure-works.com;$40,000 ;2;Bachelors;Management;Y
14045;MR.;JACKSON;ZHANG;4/12/1976;S;M;jackson25@adventure-works.com;$40,000 ;0;Partial College;Skilled Manual;N
14046;MS.;MELISSA;HUGHES;13/1/1976;S;F;melissa6@adventure-works.com;$40,000 ;0;Partial College;Skilled Manual;N
14047;MS.;ALEXANDRA;GARCIA;24/7/1975;S;F;alexandra80@adventure-works.com;$40,000 ;0;High School;Skilled Manual;Y
14048;MR.;THOMAS;YANG;7/4/1975;S;M;thomas30@adventure-works.com;$40,000 ;0;High School;Skilled Manual;Y
14049;MR.;AIDAN;GONZALES;23/8/1974;M;M;aidan18@adventure-works.com;$30,000 ;0;Partial College;Skilled Manual;N
14050;MR.;DAKOTA;SIMMONS;11/6/1973;S;M;dakota12@adventure-works.com;$60,000 ;0;Partial College;Skilled Manual;N
14051;MR.;MICHAEL;ANDERSON;22/11/1972;S;M;michael42@adventure-works.com;$70,000 ;0;Partial College;Skilled Manual;N
14052;MR.;CHARLES;SANCHEZ;6/11/1972;S;M;charles65@adventure-works.com;$70,000 ;0;Partial College;Skilled Manual;N
14053;MS.;NATALIE;LOPEZ;22/4/1972;S;F;natalie64@adventure-works.com;$70,000 ;0;Partial College;Skilled Manual;N
14054;MS.;CHLOE;MARTIN;7/1/1972;M;F;chloe25@adventure-works.com;$70,000 ;0;Partial College;Skilled Manual;N
14055;MS.;SAMANTHA;GONZALES;4/6/1972;S;F;samantha39@adventure-works.com;$80,000 ;0;Bachelors;Management;N
14056;MS.;BRIANNA;TORRES;18/2/1968;S;F;brianna40@adventure-works.com;$80,000 ;0;Bachelors;Management;N
14057;MS.;EMMA;COOK;23/10/1968;S;F;emma29@adventure-works.com;$80,000 ;0;Bachelors;Management;N
14058;MRS.;ELIZABETH;ROSS;14/7/1967;S;F;elizabeth33@adventure-works.com;$100,000 ;1;Bachelors;Management;Y
14059;MS.;PAIGE;COOPER;11/6/1967;S;F;paige32@adventure-works.com;$110,000 ;0;Graduate Degree;Management;Y
14060;MS.;GABRIELLE;COOPER;17/6/1967;M;F;gabrielle9@adventure-works.com;$120,000 ;0;Bachelors;Management;Y
14061;MR.;DEVON;GOEL;13/7/1967;S;M;devon16@adventure-works.com;$130,000 ;0;Graduate Degree;Management;N
14062;MRS.;KAITLYN;MILLER;13/2/1942;M;F;kaitlyn28@adventure-works.com;$80,000 ;5;Bachelors;Management;Y
14063;MR.;ERICK;MEHTA;11/12/1979;M;M;erick13@adventure-works.com;$10,000 ;0;Partial College;Manual;Y
14064;MR.;JUSTIN;LI;11/9/1980;M;M;justin23@adventure-works.com;$10,000 ;0;Partial College;Manual;N
14065;MR.;SHANE;GONZALEZ;19/5/1978;S;M;shane21@adventure-works.com;$10,000 ;0;Partial College;Manual;Y
14066;MR.;ANDY;DOMINGUEZ;13/10/1978;M;M;andy17@adventure-works.com;$10,000 ;0;Partial College;Manual;N
14067;MS.;LACEY;ZHANG;8/2/1976;M;F;lacey12@adventure-works.com;$10,000 ;0;High School;Manual;Y
14068;MR.;IAN;HARRIS;20/1/1979;S;M;ian13@adventure-works.com;$10,000 ;1;High School;Manual;N
14069;MS.;MONICA;MARTINEZ;18/10/1979;M;F;monica17@adventure-works.com;$20,000 ;0;Bachelors;Clerical;Y
14070;MS.;REBEKAH;SERRANO;14/3/1979;M;F;rebekah36@adventure-works.com;$20,000 ;0;Bachelors;Clerical;N
14071;MR.;BRANDON;ROSS;20/1/1977;S;M;brandon1@adventure-works.com;$10,000 ;1;High School;Manual;N
14072;MR.;RICARDO;KUMAR;16/11/1977;S;M;ricardo7@adventure-works.com;$20,000 ;0;Bachelors;Clerical;Y
14073;MS.;CASSANDRA;FERNANDEZ;13/6/1977;S;F;cassandra17@adventure-works.com;$20,000 ;0;Partial College;Manual;N
14074;MR.;CLAYTON;XIE;10/8/1943;M;M;clayton23@adventure-works.com;$20,000 ;1;Partial College;Manual;Y
14075;MR.;LOUIS;SHE;5/4/1943;M;M;louis17@adventure-works.com;$20,000 ;2;Partial College;Manual;Y
14076;MRS.;JOY;RUIZ;6/10/1943;M;F;joy3@adventure-works.com;$20,000 ;2;Partial College;Manual;Y
14077;MR.;VINCENT;HE;16/10/1943;S;M;vincent18@adventure-works.com;$20,000 ;2;Partial College;Manual;Y
14078;MRS.;MEREDITH;SAI;25/3/1961;M;F;meredith4@adventure-works.com;$30,000 ;4;Graduate Degree;Clerical;Y
14079;MRS.;MEAGAN;SAI;8/7/1961;M;F;meagan6@adventure-works.com;$30,000 ;4;Graduate Degree;Clerical;Y
14080;MRS.;ANA;BRYANT;11/6/1960;S;F;ana16@adventure-works.com;$10,000 ;1;High School;Manual;N
14081;MR.;DAMIEN;ZHENG;13/9/1960;M;M;damien15@adventure-works.com;$10,000 ;1;High School;Manual;Y
14082;MRS.;JILL;SANDOVAL;13/3/1960;S;F;jill28@adventure-works.com;$20,000 ;1;Partial College;Manual;N
14083;MR.;LEE;GUTIERREZ;11/10/1959;M;M;lee9@adventure-works.com;$10,000 ;1;High School;Manual;Y
14084;MR.;JESSIE;YE;15/2/1959;S;M;jessie14@adventure-works.com;$10,000 ;1;High School;Manual;N
14085;MRS.;TONI;SARA;22/7/1959;M;F;toni10@adventure-works.com;$20,000 ;2;Partial College;Manual;Y
14086;MR.;MARCUS;RIVERA;17/3/1958;M;M;marcus83@adventure-works.com;$30,000 ;1;Graduate Degree;Clerical;Y
14087;MR.;SHAUN;SHARMA;12/3/1958;M;M;shaun10@adventure-works.com;$30,000 ;1;Graduate Degree;Clerical;Y
14088;MR.;DONALD;SRINI;27/10/1960;M;M;donald10@adventure-works.com;$30,000 ;3;Bachelors;Clerical;Y
14089;MR.;BILLY;MUNOZ;21/2/1959;M;M;billy9@adventure-works.com;$30,000 ;3;Bachelors;Clerical;Y
14090;MRS.;MARIE;MARTIN;26/10/1970;S;F;marie24@adventure-works.com;$10,000 ;2;High School;Manual;Y
14091;MR.;LUKE;TURNER;10/3/1970;S;M;luke36@adventure-works.com;$20,000 ;0;Partial College;Manual;N
14092;MR.;DYLAN;LEWIS;14/11/1970;S;M;dylan51@adventure-works.com;$20,000 ;0;Partial College;Manual;N
14093;MR.;WILLIE;GAO;9/10/1970;M;M;willie13@adventure-works.com;$30,000 ;0;Bachelors;Clerical;Y
14094;MS.;OLIVIA;MORRIS;10/9/1970;M;F;olivia26@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
14095;MR.;PRESTON;GONZALEZ;18/5/1969;S;M;preston16@adventure-works.com;$20,000 ;0;Partial College;Manual;N
14096;MR.;WILLIE;XU;14/4/1969;S;M;willie10@adventure-works.com;$30,000 ;0;Bachelors;Clerical;Y
14097;MR.;CRAIG;MORENO;4/2/1969;S;M;craig7@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
14098;MR.;JAY;MALHOTRA;12/11/1969;S;M;jay11@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
14099;MS.;BRITTNEY;HU;5/7/1969;M;F;brittney19@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
14100;MS.;CLAUDIA;LI;2/2/1969;S;F;claudia2@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
14101;MR.;BRETT;GARCIA;18/11/1969;M;M;brett14@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
14102;MS.;EBONY;GARCIA;23/10/1969;M;F;ebony15@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
14103;MS.;NATALIE;GRAY;28/4/1969;S;F;natalie18@adventure-works.com;$50,000 ;0;Graduate Degree;Skilled Manual;Y
14104;MRS.;ELIZABETH;JENKINS;11/10/1990;M;F;elizabeth36@adventure-works.com;$10,000 ;3;Bachelors;Clerical;N
14105;MRS.;PAMELA;SUBRAM;2/4/1951;S;F;pamela16@adventure-works.com;$10,000 ;3;Partial College;Manual;Y
14106;MR.;EDWIN;GUO;25/9/1951;M;M;edwin18@adventure-works.com;$20,000 ;2;Partial College;Manual;Y
14107;MRS.;CARMEN;MARTINEZ;16/4/1968;S;F;carmen2@adventure-works.com;$10,000 ;3;High School;Manual;Y
14108;MRS.;REBEKAH;MORENO;2/11/1968;S;F;rebekah26@adventure-works.com;$10,000 ;3;High School;Manual;Y
14109;MRS.;MICHELE;LAL;5/9/1944;S;F;michele9@adventure-works.com;$90,000 ;5;Partial College;Professional;N
14110;MRS.;CARLA;GARCIA;21/4/1944;S;F;carla17@adventure-works.com;$130,000 ;3;Bachelors;Management;N
14111;MRS.;TONYA;SHAN;21/4/1945;M;F;tonya10@adventure-works.com;$70,000 ;5;High School;Professional;Y
14112;MR.;ALBERTO;DIAZ;8/9/1945;M;M;alberto4@adventure-works.com;$70,000 ;5;High School;Professional;Y
14113;MRS.;CYNTHIA;MEHTA;20/5/1945;M;F;cynthia19@adventure-works.com;$110,000 ;3;Bachelors;Management;Y
14114;;MINDY;RAI;8/3/1946;M;NA;mindy22@adventure-works.com;$80,000 ;5;Partial College;Professional;N
14115;MR.;KENNETH;NARA;22/5/1946;M;M;kenneth13@adventure-works.com;$80,000 ;5;Partial College;Professional;N
14116;MRS.;KATIE;RAJE;15/9/1946;S;F;katie16@adventure-works.com;$90,000 ;5;Partial College;Professional;N
14117;MRS.;CLAUDIA;XU;26/4/1946;S;F;claudia11@adventure-works.com;$100,000 ;2;Bachelors;Management;Y
14118;MR.;HENRY;PATEL;5/5/1946;M;M;henry5@adventure-works.com;$100,000 ;2;Bachelors;Management;Y
14119;MRS.;ADRIANA;CHANDRA;2/12/1946;M;F;adriana2@adventure-works.com;$100,000 ;3;Bachelors;Management;Y
14120;MR.;STEVE;LIN;20/9/1954;M;M;steve11@adventure-works.com;$110,000 ;3;Partial College;Professional;Y
14121;MR.;CALEB;JENKINS;27/10/1953;M;M;caleb3@adventure-works.com;$170,000 ;0;Bachelors;Management;Y
14122;MR.;FRANK;VAZQUEZ;19/11/1952;S;M;frank22@adventure-works.com;$80,000 ;4;Partial College;Professional;Y
14123;MRS.;KATRINA;TANG;26/6/1952;M;F;katrina3@adventure-works.com;$80,000 ;4;Partial College;Professional;Y
14124;MR.;EUGENE;LU;24/9/1952;M;M;eugene15@adventure-works.com;$100,000 ;3;Partial College;Professional;Y
14125;MRS.;MEAGAN;SANCHEZ;7/11/1951;M;F;meagan18@adventure-works.com;$80,000 ;4;High School;Professional;Y
14126;MRS.;KRISTA;MARTIN;1/9/1951;M;F;krista0@adventure-works.com;$90,000 ;4;High School;Professional;N
14127;MRS.;CANDACE;PATEL;23/5/1951;M;F;candace2@adventure-works.com;$90,000 ;4;High School;Professional;Y
14128;MR.;DERRICK;MARTIN;15/1/1951;M;M;derrick0@adventure-works.com;$160,000 ;4;Partial College;Professional;N
14129;MR.;RONALD;KAPOOR;23/8/1950;M;M;ronald3@adventure-works.com;$90,000 ;4;High School;Management;Y
14130;MRS.;CASSIE;RAI;26/1/1950;M;F;cassie16@adventure-works.com;$120,000 ;4;Partial College;Management;N
14131;MRS.;DAISY;ROMERO;12/11/1949;M;F;daisy5@adventure-works.com;$110,000 ;4;High School;Management;Y
14132;MR.;SAMUEL;ANDERSON;2/7/1949;M;M;samuel66@adventure-works.com;$130,000 ;4;High School;Management;Y
14133;MRS.;COLLEEN;GOEL;7/10/1948;M;F;colleen42@adventure-works.com;$70,000 ;5;Partial High School;Skilled Manual;Y
14134;MRS.;MARIE;SERRANO;10/4/1948;M;F;marie40@adventure-works.com;$80,000 ;5;High School;Management;Y
14135;MR.;CLAYTON;ZENG;19/7/1948;S;M;clayton19@adventure-works.com;$90,000 ;4;Partial High School;Skilled Manual;Y
14136;MR.;SETH;RODRIGUEZ;14/5/1947;S;M;seth19@adventure-works.com;$80,000 ;5;High School;Management;Y
14137;MRS.;CHELSEA;SARA;9/8/1947;M;F;chelsea11@adventure-works.com;$80,000 ;5;Partial High School;Skilled Manual;N
14138;MR.;WESLEY;WU;23/4/1947;S;M;wesley7@adventure-works.com;$90,000 ;5;Partial High School;Skilled Manual;Y
14139;MR.;EDWIN;WEST;6/7/1947;M;M;edwin1@adventure-works.com;$100,000 ;4;Partial High School;Professional;N
14140;MR.;JOSÉ;SARAIVA;21/9/1947;M;M;josé5@adventure-works.com;$110,000 ;4;Partial High School;Professional;Y
14141;MR.;EUGENE;XU;22/8/1947;S;M;eugene16@adventure-works.com;$120,000 ;5;High School;Management;Y
14142;MR.;CRAIG;RAMOS;9/4/1975;M;M;craig16@adventure-works.com;$60,000 ;0;Bachelors;Professional;Y
14143;MS.;JENNY;TANG;27/10/1976;M;F;jenny27@adventure-works.com;$80,000 ;0;Bachelors;Professional;Y
14144;MS.;EMMA;BRADLEY;15/3/1975;S;F;emma31@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
14145;MR.;ERICK;MADAN;3/5/1975;S;M;erick7@adventure-works.com;$80,000 ;0;Bachelors;Professional;N
14146;MS.;AUTUMN;GUO;11/11/1975;M;F;autumn17@adventure-works.com;$80,000 ;0;Bachelors;Professional;Y
14147;MS.;ROBYN;MUNOZ;26/6/1975;S;F;robyn5@adventure-works.com;$90,000 ;0;Bachelors;Professional;Y
14148;MS.;STACEY;YANG;5/6/1975;S;F;stacey5@adventure-works.com;$90,000 ;0;Bachelors;Professional;N
14149;MR.;EDWIN;ZHENG;6/11/1974;S;M;edwin20@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
14150;MR.;TERRANCE;LOPEZ;25/4/1974;S;M;terrance14@adventure-works.com;$80,000 ;0;Bachelors;Professional;N
14151;MR.;KARL;KUMAR;8/2/1974;S;M;karl8@adventure-works.com;$90,000 ;0;Bachelors;Professional;N
14152;MS.;CHRISTY;YE;1/11/1974;S;F;christy9@adventure-works.com;$90,000 ;0;Bachelors;Professional;N
14153;MS.;LATASHA;ROMERO;20/7/1974;M;F;latasha9@adventure-works.com;$100,000 ;0;High School;Management;Y
14154;MR.;GLENN;ZHAO;5/4/1972;S;M;glenn11@adventure-works.com;$80,000 ;0;Bachelors;Professional;N
14155;MS.;DAWN;ZHANG;27/7/1972;S;F;dawn1@adventure-works.com;$80,000 ;0;Bachelors;Professional;Y
14156;MR.;LARRY;RUBIO;28/5/1972;M;M;larry23@adventure-works.com;$80,000 ;0;Bachelors;Professional;N
14157;MS.;TAMARA;SHE;21/9/1973;S;F;tamara12@adventure-works.com;$110,000 ;0;Partial College;Management;Y
14158;MS.;ALISHA;CHEN;27/5/1972;M;F;alisha2@adventure-works.com;$90,000 ;0;Bachelors;Professional;N
14159;MS.;HEIDI;MEHTA;26/7/1972;S;F;heidi16@adventure-works.com;$90,000 ;0;Bachelors;Professional;N
14160;MS.;ALISON;XU;21/10/1972;M;F;alison4@adventure-works.com;$100,000 ;0;High School;Management;Y
14161;MR.;ARTURO;RAJE;21/8/1971;S;M;arturo39@adventure-works.com;$80,000 ;0;Bachelors;Professional;Y
14162;MR.;ALLEN;PEREZ;6/7/1971;S;M;allen19@adventure-works.com;$80,000 ;0;Bachelors;Professional;Y
14163;MR.;LUIS;COLEMAN;11/7/1971;S;M;luis4@adventure-works.com;$90,000 ;0;Bachelors;Professional;N
14164;MS.;KARI;SAI;5/8/1972;M;F;kari7@adventure-works.com;$120,000 ;0;Partial High School;Professional;Y
14165;MR.;OMAR;HUANG;18/3/1971;M;M;omar6@adventure-works.com;$100,000 ;0;High School;Management;Y
14166;MR.;RICARDO;SHE;27/6/1971;S;M;ricardo0@adventure-works.com;$100,000 ;0;High School;Management;Y
14167;MS.;GINA;ROMERO;17/6/1970;S;F;gina9@adventure-works.com;$100,000 ;0;High School;Management;Y
14168;MR.;LARRY;ALVAREZ;21/5/1970;M;M;larry6@adventure-works.com;$100,000 ;0;Partial High School;Professional;N
14169;MS.;ABIGAIL;RICHARDSON;26/11/1970;M;F;abigail14@adventure-works.com;$110,000 ;0;High School;Management;Y
